,Nemotecnico,fecha,Cantidad,Volumen,Precio Cierre,Precio Mayor,Precio Medio,Precio Menor,Variacion%,Variacion Absoluta
36,BCOLOMBIA ,2016-02-24,65445,1510677060.0,23020.0,23280.0,23083.15,23000.0,-2.04,-480.0
37,BCOLOMBIA ,2016-02-25,6099,140684220.0,23100.0,23180.0,23066.77,22700.0,0.35,80.0
38,BCOLOMBIA ,2016-02-26,56032,1321977020.0,23760.0,23760.0,23593.25,23180.0,2.86,660.0
39,BCOLOMBIA ,2016-02-29,108177,2558236700.0,23800.0,23800.0,23648.62,23280.0,0.17,40.0
40,BCOLOMBIA ,2016-03-01,48520,1141415880.0,23600.0,23800.0,23524.65,23440.0,-0.84,-200.0
41,BCOLOMBIA ,2016-03-02,132739,3145498380.0,23700.0,23800.0,23696.87,23500.0,0.42,100.0
42,BCOLOMBIA ,2016-03-03,105536,2549009220.0,24600.0,24600.0,24152.98,23800.0,3.8,900.0
43,BCOLOMBIA ,2016-03-04,100364,2467179480.0,24580.0,24940.0,24582.32,24400.0,-0.08,-20.0
44,BCOLOMBIA ,2016-03-07,290538,7214351640.0,24840.0,25000.0,24831.01,24600.0,1.06,260.0
45,BCOLOMBIA ,2016-03-08,161130,3985484680.0,24700.0,24800.0,24734.59,24580.0,-0.56,-140.0
46,BCOLOMBIA ,2016-03-09,395214,9872472760.0,25120.0,25180.0,24980.07,24700.0,1.7,420.0
47,BCOLOMBIA ,2016-03-10,158071,3951062020.0,25200.0,25300.0,24995.49,24480.0,0.32,80.0
48,BCOLOMBIA ,2016-03-11,418052,10574423720.0,25400.0,25500.0,25294.52,25000.0,0.79,200.0
49,BCOLOMBIA ,2016-03-14,8276,209395800.0,25380.0,25380.0,25301.57,25100.0,-0.08,-20.0
50,BCOLOMBIA ,2016-03-15,79595,1985736320.0,24680.0,25280.0,24948.0,24680.0,-2.76,-700.0
51,BCOLOMBIA ,2016-03-16,93023,2241860800.0,24040.0,24600.0,24100.07,23960.0,-2.59,-640.0
52,BCOLOMBIA ,2016-03-17,71880,1752162600.0,24400.0,24660.0,24376.22,24200.0,1.5,360.0
53,BCOLOMBIA ,2016-03-18,147603,3605383800.0,24500.0,24500.0,24426.22,24360.0,0.41,100.0
54,BCOLOMBIA ,2016-03-22,89610,2194169140.0,24800.0,24800.0,24485.76,24340.0,1.22,300.0
55,BCOLOMBIA ,2016-03-23,1476,35984120.0,24260.0,24680.0,24379.49,24260.0,-2.18,-540.0
56,BCOLOMBIA ,2016-03-28,42236,1008204800.0,23700.0,24200.0,23870.75,23640.0,-2.31,-560.0
57,BCOLOMBIA ,2016-03-29,66117,1561448460.0,23700.0,23760.0,23616.44,23200.0,0.0,0.0
58,BCOLOMBIA ,2016-03-30,204183,4907239520.0,24000.0,24500.0,24033.54,23920.0,1.27,300.0
59,BCOLOMBIA ,2016-03-31,361064,8848864380.0,24700.0,24700.0,24507.74,24080.0,2.92,700.0
60,BCOLOMBIA ,2016-04-01,32779,809554660.0,24700.0,24700.0,24697.36,24660.0,0.0,0.0
61,BCOLOMBIA ,2016-04-04,222512,5490213200.0,24680.0,24700.0,24673.78,24380.0,-0.08,-20.0
62,BCOLOMBIA ,2016-04-05,8656,213514460.0,24660.0,24680.0,24666.64,24600.0,-0.08,-20.0
63,BCOLOMBIA ,2016-04-06,85693,2111695960.0,24640.0,24700.0,24642.57,24100.0,-0.08,-20.0
64,BCOLOMBIA ,2016-04-07,32117,790336520.0,24640.0,24680.0,24608.04,24520.0,0.0,0.0
65,BCOLOMBIA ,2016-04-08,97793,2414955240.0,24620.0,24880.0,24694.56,24440.0,-0.08,-20.0
66,BCOLOMBIA ,2016-04-11,174096,4352814340.0,25200.0,25300.0,25002.38,24620.0,2.36,580.0
67,BCOLOMBIA ,2016-04-12,305495,7823818320.0,26000.0,26100.0,25610.3,25180.0,3.17,800.0
68,BCOLOMBIA ,2016-04-13,999790,26488706440.0,26420.0,26600.0,26494.27,26080.0,1.62,420.0
69,BCOLOMBIA ,2016-04-14,176108,4643367720.0,26340.0,26560.0,26366.59,26080.0,-0.3,-80.0
70,BCOLOMBIA ,2016-04-15,98966,2588023140.0,26200.0,26300.0,26150.63,26040.0,-0.53,-140.0
71,BCOLOMBIA ,2016-04-18,220975,5783740600.0,26000.0,26300.0,26173.73,25500.0,-0.76,-200.0
72,BCOLOMBIA ,2016-04-19,289552,7619406720.0,26380.0,26400.0,26314.47,26100.0,1.46,380.0
73,BCOLOMBIA ,2016-04-20,213425,5695613400.0,26660.0,26980.0,26686.72,25920.0,1.06,280.0
74,BCOLOMBIA ,2016-04-21,222802,5959239600.0,26680.0,26860.0,26746.8,26500.0,0.08,20.0
75,BCOLOMBIA ,2016-04-22,155817,4153025920.0,26680.0,26780.0,26653.23,26580.0,0.0,0.0
76,BCOLOMBIA ,2016-04-25,28561,752607160.0,26420.0,26500.0,26350.87,26200.0,-0.97,-260.0
77,BCOLOMBIA ,2016-04-26,37670,993600000.0,26480.0,26480.0,26376.43,26260.0,0.23,60.0
78,BCOLOMBIA ,2016-04-27,204000,5412723020.0,26520.0,26620.0,26532.96,26480.0,0.15,40.0
79,BCOLOMBIA ,2016-04-28,67402,1787755580.0,26500.0,26620.0,26523.78,26260.0,-0.08,-20.0
80,BCOLOMBIA ,2016-04-29,420227,10766700520.0,25500.0,26500.0,25621.15,25500.0,-3.77,-1000.0
81,BCOLOMBIA ,2016-05-02,230087,5841814780.0,25320.0,25500.0,25389.59,25240.0,-0.71,-180.0
82,BCOLOMBIA ,2016-05-03,990453,24734578320.0,25000.0,25100.0,24973.0,24900.0,-1.26,-320.0
83,BCOLOMBIA ,2016-05-04,728609,18258011180.0,24820.0,25160.0,25058.72,24800.0,-0.72,-180.0
84,BCOLOMBIA ,2016-05-05,324664,8055648600.0,24220.0,25040.0,24812.26,24040.0,-2.42,-600.0
85,BCOLOMBIA ,2016-05-06,265656,6473807000.0,24380.0,24400.0,24369.14,24220.0,0.66,160.0
86,BCOLOMBIA ,2016-05-10,92631,2305723580.0,25220.0,25220.0,24891.49,24500.0,3.45,840.0
87,BCOLOMBIA ,2016-05-11,900387,22612344980.0,25400.0,25520.0,25114.03,25060.0,0.71,180.0
88,BCOLOMBIA ,2016-05-12,257284,6555808980.0,25500.0,25600.0,25480.83,25300.0,0.39,100.0
89,BCOLOMBIA ,2016-05-13,156563,3997294340.0,25700.0,25700.0,25531.54,25300.0,0.78,200.0
90,BCOLOMBIA ,2016-05-16,60479,1559639980.0,25700.0,25820.0,25788.12,25700.0,0.0,0.0
91,BCOLOMBIA ,2016-05-17,55991,1418372420.0,25360.0,25580.0,25332.15,25180.0,-1.32,-340.0
92,BCOLOMBIA ,2016-05-18,49772,1258756500.0,25120.0,25460.0,25290.45,25120.0,-0.95,-240.0
93,BCOLOMBIA ,2016-05-19,18519,464486140.0,25060.0,25100.0,25081.6,25060.0,-0.24,-60.0
94,BCOLOMBIA ,2016-05-20,14942,378150440.0,25400.0,25400.0,25307.89,25100.0,1.36,340.0
95,BCOLOMBIA ,2016-05-23,137397,3483721460.0,25400.0,25400.0,25355.15,25220.0,0.0,0.0
96,BCOLOMBIA ,2016-05-24,402799,10088224980.0,24820.0,25400.0,25045.31,24820.0,-2.28,-580.0
97,BCOLOMBIA ,2016-05-25,223278,5391689180.0,24080.0,24820.0,24147.87,23800.0,-2.98,-740.0
98,BCOLOMBIA ,2016-05-26,51655,1247769320.0,24200.0,24260.0,24155.83,24020.0,0.5,120.0
99,BCOLOMBIA ,2016-05-27,77542,1852624400.0,24000.0,24120.0,23891.88,23800.0,-0.83,-200.0
100,BCOLOMBIA ,2016-05-31,99598,2386931800.0,23700.0,24160.0,23965.66,23620.0,-1.25,-300.0
101,BCOLOMBIA ,2016-06-01,92621,2161127640.0,23620.0,23800.0,23333.02,23160.0,-0.34,-80.0
0,BCOLOMBIA ,2016-06-02,367377,8647786560.0,23540.0,23740.0,23539.27,23460.0,-0.34,-80.0
1,BCOLOMBIA ,2016-06-03,173861,4064027280.0,23900.0,23900.0,23375.15,23320.0,1.53,360.0
2,BCOLOMBIA ,2016-06-07,131367,3073987060.0,23460.0,23900.0,23399.99,23280.0,-1.84,-440.0
3,BCOLOMBIA ,2016-06-08,154885,3707187740.0,24040.0,24140.0,23935.1,23200.0,2.47,580.0
4,BCOLOMBIA ,2016-06-09,89076,2136243860.0,24060.0,24060.0,23982.26,23800.0,0.08,20.0
5,BCOLOMBIA ,2016-06-10,152119,3615657360.0,23700.0,24020.0,23768.61,23700.0,-1.5,-360.0
6,BCOLOMBIA ,2016-06-13,109402,2571164820.0,23520.0,23520.0,23501.99,23480.0,-0.76,-180.0
7,BCOLOMBIA ,2016-06-14,46714,1088940040.0,23200.0,23440.0,23310.79,23200.0,-1.36,-320.0
8,BCOLOMBIA ,2016-06-15,40300,944590740.0,23300.0,23620.0,23438.98,23300.0,0.43,100.0
9,BCOLOMBIA ,2016-06-16,40887,961837500.0,23600.0,23720.0,23524.29,23260.0,1.29,300.0
10,BCOLOMBIA ,2016-06-17,161609,3871641960.0,23980.0,24020.0,23956.85,23700.0,1.61,380.0
11,BCOLOMBIA ,2016-06-20,220444,5293308760.0,23920.0,24060.0,24012.03,23920.0,-0.25,-60.0
12,BCOLOMBIA ,2016-06-21,130170,3108713160.0,24000.0,24000.0,23881.95,23720.0,0.33,80.0
13,BCOLOMBIA ,2016-06-22,165395,3986006140.0,24040.0,24200.0,24099.92,23900.0,0.17,40.0
14,BCOLOMBIA ,2016-06-23,150924,3677754520.0,24400.0,24400.0,24368.26,24040.0,1.5,360.0
15,BCOLOMBIA ,2016-06-24,234235,5558209120.0,24000.0,24180.0,23729.2,23360.0,-1.64,-400.0
16,BCOLOMBIA ,2016-06-27,129082,3026165740.0,23480.0,24000.0,23443.75,23360.0,-2.17,-520.0
17,BCOLOMBIA ,2016-06-28,20704,487531460.0,23440.0,23840.0,23547.69,23440.0,-0.17,-40.0
18,BCOLOMBIA ,2016-06-29,97882,2334849120.0,23900.0,23900.0,23853.71,23720.0,1.96,460.0
19,BCOLOMBIA ,2016-06-30,21109,501956060.0,23800.0,23860.0,23779.24,23700.0,-0.42,-100.0
20,BCOLOMBIA ,2016-07-01,52635,1261100280.0,24000.0,24000.0,23959.35,23720.0,0.84,200.0
21,BCOLOMBIA ,2016-07-05,35098,828234180.0,23600.0,23700.0,23597.76,23540.0,-1.67,-400.0
22,BCOLOMBIA ,2016-07-06,20023,474412160.0,23800.0,23820.0,23693.36,23580.0,0.85,200.0
23,BCOLOMBIA ,2016-07-07,16378,385883360.0,23500.0,23660.0,23561.08,23480.0,-1.26,-300.0
24,BCOLOMBIA ,2016-07-08,59720,1402937120.0,23500.0,23660.0,23491.91,23440.0,0.0,0.0
25,BCOLOMBIA ,2016-07-11,27854,655580160.0,23520.0,23680.0,23536.3,23500.0,0.09,20.0
26,BCOLOMBIA ,2016-07-12,52667,1261559160.0,24000.0,24000.0,23953.5,23800.0,2.04,480.0
27,BCOLOMBIA ,2016-07-13,34043,815354640.0,24000.0,24000.0,23950.73,23900.0,0.0,0.0
28,BCOLOMBIA ,2016-07-14,71425,1717516700.0,24100.0,24200.0,24046.44,23900.0,0.42,100.0
29,BCOLOMBIA ,2016-07-15,127987,3090833800.0,24200.0,24200.0,24149.59,24000.0,0.41,100.0
30,BCOLOMBIA ,2016-07-18,69926,1675256460.0,24060.0,24060.0,23957.56,23900.0,-0.58,-140.0
31,BCOLOMBIA ,2016-07-19,69467,1669559700.0,24000.0,24160.0,24033.85,24000.0,-0.25,-60.0
32,BCOLOMBIA ,2016-07-21,87913,2124128040.0,24120.0,24240.0,24161.71,24100.0,0.5,120.0
33,BCOLOMBIA ,2016-07-22,111215,2680252640.0,24200.0,24200.0,24099.74,24020.0,0.33,80.0
34,BCOLOMBIA ,2016-07-25,51379,1228841440.0,23820.0,24180.0,23917.19,23820.0,-1.57,-380.0
35,BCOLOMBIA ,2016-07-26,93597,2249247140.0,23960.0,24160.0,24031.19,23920.0,0.59,140.0
36,BCOLOMBIA ,2016-07-27,71225,1716478200.0,24100.0,24160.0,24099.38,24040.0,0.58,140.0
37,BCOLOMBIA ,2016-07-28,51042,1230096740.0,24140.0,24140.0,24099.7,23980.0,0.17,40.0
38,BCOLOMBIA ,2016-07-29,489710,11885020300.0,24300.0,24300.0,24269.51,24100.0,0.66,160.0
39,BCOLOMBIA ,2016-08-01,74385,1801076240.0,24200.0,24400.0,24212.9,23800.0,-0.41,-100.0
40,BCOLOMBIA ,2016-08-02,17723,428594640.0,24200.0,24240.0,24182.96,23940.0,0.0,0.0
41,BCOLOMBIA ,2016-08-03,234483,5714267780.0,24380.0,24400.0,24369.65,24280.0,0.74,180.0
42,BCOLOMBIA ,2016-08-04,137056,3345697560.0,24380.0,24480.0,24411.17,24360.0,0.0,0.0
43,BCOLOMBIA ,2016-08-05,217194,5305237160.0,24500.0,24500.0,24426.26,24300.0,0.49,120.0
44,BCOLOMBIA ,2016-08-08,643825,15772688960.0,24440.0,24540.0,24498.41,24420.0,-0.24,-60.0
45,BCOLOMBIA ,2016-08-09,212121,5238418780.0,24960.0,24980.0,24695.43,24440.0,2.13,520.0
46,BCOLOMBIA ,2016-08-10,484836,12106914860.0,25060.0,25060.0,24971.15,24840.0,0.4,100.0
47,BCOLOMBIA ,2016-08-11,110602,2775007620.0,25220.0,25220.0,25090.03,25000.0,0.64,160.0
48,BCOLOMBIA ,2016-08-12,53297,1332068520.0,25100.0,25100.0,24993.31,24980.0,-0.48,-120.0
49,BCOLOMBIA ,2016-08-16,226186,5737738620.0,25480.0,25480.0,25367.35,25220.0,1.51,380.0
50,BCOLOMBIA ,2016-08-17,201611,5103515780.0,25320.0,25380.0,25313.68,25220.0,-0.63,-160.0
51,BCOLOMBIA ,2016-08-18,138306,3474095280.0,25180.0,25280.0,25118.91,25020.0,-0.55,-140.0
52,BCOLOMBIA ,2016-08-19,470691,12007364560.0,25640.0,25640.0,25510.08,25420.0,1.83,460.0
53,BCOLOMBIA ,2016-08-22,231258,5940560260.0,25800.0,25800.0,25688.02,25580.0,0.62,160.0
54,BCOLOMBIA ,2016-08-23,461392,11923720100.0,25960.0,25960.0,25842.93,25600.0,0.62,160.0
55,BCOLOMBIA ,2016-08-24,104015,2713542240.0,26200.0,26200.0,26087.99,25920.0,0.92,240.0
56,BCOLOMBIA ,2016-08-25,332063,8702394920.0,26200.0,26260.0,26207.06,26160.0,0.0,0.0
57,BCOLOMBIA ,2016-08-26,271876,7156018620.0,26400.0,26400.0,26320.89,26100.0,0.76,200.0
58,BCOLOMBIA ,2016-08-29,182300,4811268500.0,26440.0,26520.0,26392.04,26100.0,0.15,40.0
59,BCOLOMBIA ,2016-08-30,163662,4328554780.0,26560.0,26560.0,26448.14,26340.0,0.45,120.0
60,BCOLOMBIA ,2016-08-31,385678,10319738780.0,26800.0,26860.0,26757.4,26560.0,0.9,240.0
61,BCOLOMBIA ,2016-09-01,198725,5332677640.0,26900.0,26900.0,26834.46,26780.0,0.37,100.0
62,BCOLOMBIA ,2016-09-02,756395,20745792460.0,27500.0,27700.0,27427.19,26880.0,2.23,600.0
63,BCOLOMBIA ,2016-09-05,22882,625912820.0,27440.0,27440.0,27353.94,27220.0,-0.22,-60.0
64,BCOLOMBIA ,2016-09-06,632999,17296083460.0,27320.0,27400.0,27324.03,27200.0,-0.44,-120.0
65,BCOLOMBIA ,2016-09-07,334046,9187460660.0,27660.0,27660.0,27503.58,27240.0,1.24,340.0
66,BCOLOMBIA ,2016-09-08,2873478,78589161420.0,27400.0,27660.0,27349.84,27300.0,-0.94,-260.0
67,BCOLOMBIA ,2016-09-09,260499,7100941220.0,27280.0,27320.0,27259.0,27120.0,-0.44,-120.0
68,BCOLOMBIA ,2016-09-12,339663,9194720620.0,27180.0,27180.0,27070.13,26500.0,-0.37,-100.0
69,BCOLOMBIA ,2016-09-13,290999,7774037360.0,26680.0,26900.0,26715.0,26000.0,-1.84,-500.0
70,BCOLOMBIA ,2016-09-14,163316,4356822160.0,26600.0,26940.0,26677.25,26500.0,-0.3,-80.0
71,BCOLOMBIA ,2016-09-15,391156,10430600800.0,26820.0,26820.0,26666.09,26600.0,0.83,220.0
72,BCOLOMBIA ,2016-09-16,277808,7309842960.0,25980.0,26600.0,26312.57,25800.0,-3.13,-840.0
73,BCOLOMBIA ,2016-09-19,103110,2671648180.0,25980.0,26000.0,25910.66,25780.0,0.0,0.0
74,BCOLOMBIA ,2016-09-20,5720034,143264556120.0,25260.0,25980.0,25046.1,25000.0,-2.77,-720.0
75,BCOLOMBIA ,2016-09-21,398319,10073234840.0,25300.0,25440.0,25289.37,25100.0,0.16,40.0
76,BCOLOMBIA ,2016-09-22,633052,16129071740.0,25600.0,25600.0,25478.27,25260.0,1.19,300.0
77,BCOLOMBIA ,2016-09-23,283963,7299681640.0,25500.0,25900.0,25706.45,25480.0,-0.39,-100.0
78,BCOLOMBIA ,2016-09-26,104870,2656574140.0,25400.0,25440.0,25332.07,25280.0,-0.39,-100.0
79,BCOLOMBIA ,2016-09-27,201308,5061509120.0,25100.0,25300.0,25143.11,25020.0,-1.18,-300.0
80,BCOLOMBIA ,2016-09-28,374950,9641477100.0,25960.0,25960.0,25714.03,25400.0,3.43,860.0
81,BCOLOMBIA ,2016-09-29,348226,8970533920.0,25700.0,26000.0,25760.67,25580.0,-1.0,-260.0
82,BCOLOMBIA ,2016-09-30,398605,10424859780.0,26100.0,26380.0,26153.36,25780.0,1.56,400.0
83,BCOLOMBIA ,2016-10-03,340491,8634881680.0,25500.0,25560.0,25360.09,24940.0,-2.3,-600.0
84,BCOLOMBIA ,2016-10-04,191589,4884817860.0,25600.0,25600.0,25496.34,25380.0,0.39,100.0
85,BCOLOMBIA ,2016-10-05,510848,13112402340.0,25500.0,25820.0,25667.91,25500.0,-0.39,-100.0
86,BCOLOMBIA ,2016-10-06,68350,1743759320.0,25500.0,25600.0,25512.21,25300.0,0.0,0.0
87,BCOLOMBIA ,2016-10-07,248956,6423748060.0,25900.0,25900.0,25802.74,25660.0,1.57,400.0
88,BCOLOMBIA ,2016-10-10,9175,235547880.0,25700.0,25700.0,25672.79,25620.0,-0.77,-200.0
89,BCOLOMBIA ,2016-10-11,103327,2671167840.0,26020.0,26020.0,25851.6,25700.0,1.25,320.0
90,BCOLOMBIA ,2016-10-12,684901,17896110740.0,26140.0,26200.0,26129.49,26000.0,0.46,120.0
91,BCOLOMBIA ,2016-10-13,171019,4443551380.0,26140.0,26140.0,25982.79,25800.0,0.0,0.0
92,BCOLOMBIA ,2016-10-14,143848,3759830300.0,26140.0,26280.0,26137.52,26100.0,0.0,0.0
93,BCOLOMBIA ,2016-10-18,71603,1867808900.0,26120.0,26200.0,26085.62,25700.0,-0.08,-20.0
94,BCOLOMBIA ,2016-10-19,528775,13973385120.0,26400.0,26520.0,26425.96,26300.0,1.07,280.0
95,BCOLOMBIA ,2016-10-20,412604,10961632880.0,26560.0,26600.0,26566.96,26420.0,0.61,160.0
96,BCOLOMBIA ,2016-10-21,268969,7147145720.0,26680.0,26680.0,26572.38,26520.0,0.45,120.0
97,BCOLOMBIA ,2016-10-24,196937,5234898240.0,26580.0,26600.0,26581.59,26500.0,-0.37,-100.0
98,BCOLOMBIA ,2016-10-25,972567,25855557340.0,26640.0,26720.0,26584.86,26540.0,0.23,60.0
99,BCOLOMBIA ,2016-10-26,390533,10355462640.0,26560.0,26600.0,26516.23,26480.0,-0.3,-80.0
100,BCOLOMBIA ,2016-10-27,163799,4335690500.0,26500.0,26560.0,26469.58,26340.0,-0.23,-60.0
101,BCOLOMBIA ,2016-10-28,91276,2414658560.0,26500.0,26520.0,26454.47,26340.0,0.0,0.0
102,BCOLOMBIA ,2016-10-31,1210218,32340472940.0,26500.0,26960.0,26722.85,26500.0,0.0,0.0
0,BCOLOMBIA ,2016-11-01,1037538,27992817140.0,27100.0,27160.0,26980.04,26640.0,2.26,600.0
1,BCOLOMBIA ,2016-11-02,1788237,48572020020.0,27100.0,27380.0,27161.96,27060.0,0.0,0.0
2,BCOLOMBIA ,2016-11-03,1037485,28154551240.0,27100.0,27300.0,27137.31,27020.0,0.0,0.0
3,BCOLOMBIA ,2016-11-04,67013,1791639580.0,26540.0,27040.0,26735.7,26540.0,-2.07,-560.0
4,BCOLOMBIA ,2016-11-08,187057,5048502180.0,26880.0,27080.0,26989.11,26880.0,1.28,340.0
5,BCOLOMBIA ,2016-11-09,45566,1222006300.0,26460.0,26900.0,26818.38,26460.0,-1.56,-420.0
6,BCOLOMBIA ,2016-11-10,177425,4588210300.0,25600.0,26600.0,25860.0,25600.0,-3.25,-860.0
7,BCOLOMBIA ,2016-11-11,422043,10737573540.0,25400.0,25560.0,25441.89,25260.0,-0.78,-200.0
8,BCOLOMBIA ,2016-11-15,218608,5507575300.0,25280.0,25400.0,25193.84,24820.0,-0.47,-120.0
9,BCOLOMBIA ,2016-11-16,793601,19970504120.0,25160.0,25220.0,25164.41,25020.0,-0.47,-120.0
10,BCOLOMBIA ,2016-11-17,39604,1000107140.0,25220.0,25400.0,25252.68,25180.0,0.24,60.0
11,BCOLOMBIA ,2016-11-18,169069,4264033120.0,25180.0,25300.0,25220.67,25140.0,-0.16,-40.0
12,BCOLOMBIA ,2016-11-21,742267,18665003040.0,25100.0,25240.0,25145.94,25040.0,-0.32,-80.0
13,BCOLOMBIA ,2016-11-22,746251,18425877940.0,24780.0,25020.0,24691.26,24420.0,-1.27,-320.0
14,BCOLOMBIA ,2016-11-23,178409,4433526760.0,25000.0,25040.0,24850.35,24500.0,0.89,220.0
15,BCOLOMBIA ,2016-11-24,31159,778321300.0,25000.0,25000.0,24979.02,24800.0,0.0,0.0
16,BCOLOMBIA ,2016-11-25,56519,1396665920.0,24880.0,24880.0,24711.44,24660.0,-0.48,-120.0
17,BCOLOMBIA ,2016-11-28,146290,3604172140.0,24580.0,24800.0,24637.17,24520.0,-1.21,-300.0
18,BCOLOMBIA ,2016-11-29,105410,2565918620.0,24200.0,24520.0,24342.27,24200.0,-1.55,-380.0
19,BCOLOMBIA ,2016-11-30,177903,4314938260.0,24900.0,24900.0,24254.44,24000.0,2.89,700.0
20,BCOLOMBIA ,2016-12-01,113578,2826265380.0,24880.0,24940.0,24883.92,24640.0,-0.08,-20.0
21,BCOLOMBIA ,2016-12-02,53420,1331928840.0,24980.0,24980.0,24933.15,24880.0,0.4,100.0
22,BCOLOMBIA ,2016-12-05,73892,1841373940.0,24840.0,25000.0,24919.8,24840.0,-0.56,-140.0
23,BCOLOMBIA ,2016-12-06,181104,4501209460.0,24860.0,25000.0,24854.28,24720.0,0.08,20.0
24,BCOLOMBIA ,2016-12-07,990279,24757385060.0,24960.0,25100.0,25000.41,24960.0,0.4,100.0
25,BCOLOMBIA ,2016-12-09,5250666,131266567020.0,25080.0,25100.0,24999.98,24920.0,0.48,120.0
26,BCOLOMBIA ,2016-12-12,1831759,45794195260.0,25000.0,25060.0,25000.12,24960.0,-0.32,-80.0
27,BCOLOMBIA ,2016-12-13,8706278,217804865960.0,25040.0,25300.0,25016.99,25000.0,0.16,40.0
28,BCOLOMBIA ,2016-12-14,1825921,45771988500.0,25060.0,25140.0,25067.89,25020.0,0.08,20.0
29,BCOLOMBIA ,2016-12-15,565435,14402986280.0,25700.0,25700.0,25472.4,25000.0,2.55,640.0
30,BCOLOMBIA ,2016-12-16,534868,13819824980.0,25840.0,25960.0,25837.82,25600.0,0.54,140.0
31,BCOLOMBIA ,2016-12-19,376125,9585891700.0,25460.0,25660.0,25485.92,25380.0,-1.47,-380.0
32,BCOLOMBIA ,2016-12-20,478059,12140395240.0,25380.0,25460.0,25395.18,25320.0,-0.31,-80.0
33,BCOLOMBIA ,2016-12-21,615196,15576136640.0,25200.0,25540.0,25318.98,25200.0,-0.71,-180.0
34,BCOLOMBIA ,2016-12-22,1475475,37270810240.0,25300.0,25340.0,25260.21,25100.0,0.4,100.0
35,BCOLOMBIA ,2016-12-23,347672,8797476940.0,25300.0,25900.0,25303.96,25220.0,0.0,0.0
36,BCOLOMBIA ,2016-12-26,188198,4768986720.0,25300.0,25500.0,25340.26,25240.0,0.0,0.0
37,BCOLOMBIA ,2016-12-27,56980,1441116740.0,25140.0,25380.0,25291.62,25140.0,-0.63,-160.0
38,BCOLOMBIA ,2016-12-28,64878,1644068480.0,25480.0,25480.0,25340.92,25220.0,1.35,340.0
39,BCOLOMBIA ,2016-12-29,48729,1231562080.0,25220.0,25480.0,25273.7,25160.0,-1.02,-260.0
40,BCOLOMBIA ,2017-01-02,300,7620000.0,25400.0,25400.0,25400.0,25400.0,0.71,180.0
41,BCOLOMBIA ,2017-01-03,703634,17942763460.0,25500.0,25600.0,25500.14,25400.0,0.39,100.0
42,BCOLOMBIA ,2017-01-04,486582,12503972740.0,25700.0,25760.0,25697.57,25500.0,0.78,200.0
43,BCOLOMBIA ,2017-01-05,323667,8321083140.0,25700.0,25880.0,25708.78,25600.0,0.0,0.0
44,BCOLOMBIA ,2017-01-06,381262,9796036240.0,25700.0,25700.0,25693.71,25600.0,0.0,0.0
45,BCOLOMBIA ,2017-01-10,1206414,31241006760.0,26000.0,26000.0,25895.76,25800.0,1.17,300.0
46,BCOLOMBIA ,2017-01-11,704557,18280235980.0,25980.0,26000.0,25945.72,25880.0,-0.08,-20.0
47,BCOLOMBIA ,2017-01-12,2514465,65016686560.0,25860.0,26000.0,25857.07,25800.0,-0.46,-120.0
48,BCOLOMBIA ,2017-01-13,62733,1612750320.0,25880.0,25880.0,25708.17,25560.0,0.08,20.0
49,BCOLOMBIA ,2017-01-16,36989,949740220.0,25640.0,25700.0,25676.29,25640.0,-0.93,-240.0
50,BCOLOMBIA ,2017-01-17,146364,3749018940.0,25620.0,25740.0,25614.35,25600.0,-0.08,-20.0
51,BCOLOMBIA ,2017-01-18,2602798,66294934560.0,25420.0,25700.0,25470.64,25420.0,-0.78,-200.0
52,BCOLOMBIA ,2017-01-19,999619,25437011940.0,25460.0,25460.0,25446.71,25320.0,0.16,40.0
53,BCOLOMBIA ,2017-01-20,54210,1379729500.0,25460.0,25460.0,25451.57,25440.0,0.0,0.0
54,BCOLOMBIA ,2017-01-23,833547,21253131480.0,25500.0,25540.0,25497.22,25400.0,0.16,40.0
55,BCOLOMBIA ,2017-01-24,300782,7678150020.0,25540.0,25580.0,25527.29,25500.0,0.16,40.0
56,BCOLOMBIA ,2017-01-25,484269,12360145720.0,25500.0,25560.0,25523.31,25500.0,-0.16,-40.0
57,BCOLOMBIA ,2017-01-26,561428,14427323520.0,25700.0,25740.0,25697.55,25580.0,0.78,200.0
58,BCOLOMBIA ,2017-01-27,242068,6208177500.0,25520.0,25860.0,25646.42,25520.0,-0.7,-180.0
59,BCOLOMBIA ,2017-01-30,78115,1991932160.0,25500.0,25540.0,25500.0,25300.0,-0.08,-20.0
60,BCOLOMBIA ,2017-01-31,865267,22036619300.0,25480.0,25480.0,25468.0,25300.0,-0.08,-20.0
61,BCOLOMBIA ,2017-02-01,46066,1169945720.0,25300.0,25500.0,25397.16,25300.0,-0.71,-180.0
62,BCOLOMBIA ,2017-02-02,282154,7192565540.0,25540.0,25560.0,25491.63,25300.0,0.95,240.0
63,BCOLOMBIA ,2017-02-03,133037,3394440120.0,25560.0,25580.0,25515.01,25500.0,0.08,20.0
64,BCOLOMBIA ,2017-02-06,321391,8196216800.0,25540.0,25580.0,25502.32,25500.0,-0.08,-20.0
65,BCOLOMBIA ,2017-02-07,920729,23460844060.0,25300.0,25580.0,25480.73,25300.0,-0.94,-240.0
66,BCOLOMBIA ,2017-02-08,258540,6505127160.0,25120.0,25380.0,25161.01,25100.0,-0.71,-180.0
